Suburb,Distance,Lattitude,Longtitude,Price,,,
Blackburn North,13.4,-37.80815,145.15441,1375000,,,
Blackburn North,13.4,-37.80752,145.14878,1320000,,,
Box Hill,10.9,-37.8164,145.12964,2831000,,,
Box Hill,10.9,-37.82756,145.11897,1820000,,,
Briar Hill,16.1,-37.70924,145.11412,610000,,,
Brighton,10.5,-37.89544,145.00279,5500000,,,
Brighton East,10.3,-37.90953,145.0155,2515000,,,
Brighton East,10.3,-37.92416,145.00658,817500,,,
Brighton East,10.3,-37.91166,145.02265,1590000,,,
Brighton East,10.3,-37.92066,145.01629,1775000,,,
Broadmeadows,14,-37.69404,144.91764,673000,,,
Brunswick,5.2,-37.77394,144.96317,1200000,,,
Brunswick,5.2,-37.76806,144.9598,800000,,,
Brunswick East,4,-37.77221,144.97537,1023000,,,
Bundoora,12.1,-37.69669,145.04515,680000,,,
Bundoora,12.1,-37.70861,145.05691,814000,,,
Bundoora,12.1,-37.70603,145.05423,715000,,,
Burnside,14.8,-37.75225,144.7552,657500,,,
Burwood East,14.7,-37.85793,145.13925,930000,,,
Camberwell,7.7,-37.84457,145.06218,4060000,,,
Camberwell,7.7,-37.84197,145.09374,692500,,,
Carlton North,3.5,-37.78406,144.97494,1520000,,,
Caulfield East,8.4,-37.88376,145.04476,1609000,,,
Cheltenham,17.9,-37.95499,145.06775,1295000,,,
Clayton South,17.5,-37.93524,145.1306,575000,,,
Clifton Hill,3.6,-37.78888,145.00036,1436000,,,
Coburg,6.7,-37.74192,144.95097,1055000,,,
Coburg,6.7,-37.75089,144.94833,1080000,,,
Coburg,6.7,-37.74513,144.95458,1210000,,,
Coburg,6.7,-37.73615,144.97455,631000,,,
Coburg North,6.7,-37.72525,144.96583,926000,,,
Coolaroo,17.4,-37.65532,144.93393,457000,,,
Craigieburn,20.6,-37.57008,144.90388,505000,,,
Croydon,23,-37.79725,145.29651,730000,,,
Croydon,23,-37.80618,145.27755,1005000,,,
Croydon Hills,23,-37.77473,145.26256,790000,,,
Croydon Hills,23,-37.78028,145.26581,931000,,,
Croydon North,23,-37.76653,145.29163,857000,,,
Dallas,14,-37.66781,144.93809,477000,,,
Dandenong,24.7,-37.98383,145.20342,500000,,,
Dandenong,24.7,-37.98096,145.22621,510000,,,
Dandenong North,24.7,-37.95135,145.19806,632000,,,
Diamond Creek,21.8,-37.68001,145.16,950000,,,
Dingley Village,22.2,-37.96746,145.12788,955000,,,
Doncaster,12.4,-37.78145,145.13598,1375000,,,
Doncaster,12.4,-37.78151,145.12515,1820000,,,
Doncaster East,14.3,-37.79507,145.15914,1482000,,,
Doncaster East,14.3,-37.80126,145.1665,1470000,,,
Doncaster East,14.3,-37.79545,145.15372,1175000,,,
Doncaster East,14.3,-37.78758,145.16792,1381000,,,
Doncaster East,14.3,-37.78693,145.16384,1620000,,,
Donvale,16.1,-37.79056,145.17512,1171000,,,
Doreen,25.9,-37.59589,145.11364,555000,,,
Eltham North,18,-37.70519,145.13315,881017,,,
Elwood,7.2,-37.87571,144.98702,670000,,,
Epping,19.6,-37.65256,145.04093,652000,,,
Epping,19.6,-37.63923,145.05306,557500,,,
Essendon,7.5,-37.74588,144.927,1185000,,,
Essendon,7.5,-37.7554,144.92351,2100000,,,
Essendon,7.5,-37.74424,144.89149,900000,,,
Essendon,7.5,-37.74212,144.89256,1500000,,,
Essendon North,8.2,-37.73594,144.89929,801000,,,
Fairfield,5.7,-37.77788,145.01964,1492000,,,
Fawkner,13.1,-37.70982,144.96397,515000,,,
Ferntree Gully,24.8,-37.87558,145.27197,760000,,,
Fitzroy,2.1,-37.80475,144.98228,2300000,,,
Flemington,3.4,-37.78128,144.92325,1090000,,,
Flemington,3.4,-37.78365,144.93015,1500000,,,
Footscray,5.1,-37.79949,144.88487,810000,,,
Forest Hill,15.4,-37.83633,145.16873,730000,,,
Frankston,38,-38.15675,145.12707,695000,,,
Frankston,38,-38.13954,145.13086,938000,,,
Frankston South,38,-38.16457,145.12421,1155000,,,
Frankston South,38,-38.15984,145.10884,1905000,,,
Gladstone Park,12.9,-37.68416,144.8895,680000,,,
Gladstone Park,12.9,-37.6927,144.89395,670000,,,
Gladstone Park,12.9,-37.69485,144.89092,650000,,,
Gladstone Park,12.9,-37.68247,144.88446,670000,,,
Glen Iris,7.3,-37.85223,145.08676,1300000,,,
Glen Iris,7.3,-37.85541,145.0639,2825000,,,
Glen Iris,7.3,-37.8616,145.06801,1770000,,,
Glen Iris,7.3,-37.85875,145.08441,1910000,,,
Glen Iris,7.3,-37.85341,145.09189,1850000,,,
Glen Iris,7.3,-37.86521,145.07034,2152500,,,
Glen Iris,7.3,-37.86248,145.06682,1160000,,,
Glen Waverley,16.7,-37.89291,145.15399,791000,,,
Glen Waverley,16.7,-37.8717,145.17267,1370000,,,
Glenroy,11.2,-37.70239,144.91289,815000,,,
Glenroy,11.2,-37.7022,144.92241,835000,,,
Glenroy,11.2,-37.70608,144.92541,830000,,,
Glenroy,11.2,-37.70189,144.93294,815000,,,
Glenroy,11.2,-37.69836,144.93891,780000,,,
Gowanbrae,12.9,-37.70207,144.89805,635000,,,
Greensborough,16.1,-37.71825,145.09488,700000,,,
Greenvale,20.4,-37.65467,144.9035,797000,,,
Hampton,13.8,-37.94437,145.00288,2675000,,,
Hampton,13.8,-37.94088,145.0145,1900000,,,
Hampton,13.8,-37.93571,145.0153,2260000,,,
Highett,16,-37.95188,145.05369,832000,,,
Hoppers Crossing,18.4,-37.85638,144.70671,610000,,,
Hoppers Crossing,18.4,-37.87552,144.69648,555000,,,
Huntingdale,12.3,-37.9028,145.10605,1080000,,,
Kealba,14,-37.73726,144.82998,750000,,,
Keilor East,11.7,-37.75035,144.86431,1010000,,,
Kew,5.4,-37.80894,145.05853,3060000,,,
Kew,5.4,-37.80127,145.03733,1690000,,,
Kew East,7.3,-37.79459,145.03921,1600000,,,
Lalor,16.3,-37.66075,145.01133,685000,,,
Lalor,16.3,-37.65936,144.9967,715000,,,
Lalor,16.3,-37.66613,145.01347,685500,,,
Maidstone,6.4,-37.78538,144.87959,722000,,,
Malvern East,8.4,-37.87811,145.07778,1430000,,,
Maribyrnong,4.3,-37.78606,144.88459,983000,,,
Meadow Heights,17.4,-37.65465,144.92182,560000,,,
Meadow Heights,17.4,-37.64023,144.91399,482000,,,
Melton,31.7,-37.68217,144.56926,460000,,,
Melton,31.7,-37.68146,144.57106,430000,,,
Melton West,31.7,-37.66745,144.55857,438000,,,
Mentone,20,-37.98368,145.09237,900000,,,
Mentone,20,-37.98329,145.0918,960500,,,
Mentone,20,-37.97459,145.06937,840000,,,
Moonee Ponds,6.2,-37.76285,144.90575,1210000,,,
Moonee Ponds,6.2,-37.76306,144.92851,1450000,,,
Moorabbin,14.3,-37.94253,145.05911,1188000,,,
Mordialloc,21.5,-38.00663,145.08492,1300000,,,
Mount Waverley,14.2,-37.87834,145.12131,1800000,,,
Mulgrave,18.8,-37.93211,145.18955,650000,,,
Mulgrave,18.8,-37.92979,145.2036,1105000,,,
Newport,6.2,-37.84399,144.89125,1180000,,,
Newport,6.2,-37.84815,144.86866,940000,,,
Niddrie,10.4,-37.73612,144.88474,1370000,,,
Niddrie,10.4,-37.74269,144.88607,1215000,,,
Niddrie,10.4,-37.74016,144.88805,1300000,,,
North Melbourne,1.8,-37.80318,144.94513,1100000,,,
North Melbourne,1.8,-37.80452,144.95718,1425000,,,
North Melbourne,1.8,-37.79614,144.94248,1550000,,,
Northcote,5.3,-37.77816,144.99995,1386000,,,
Northcote,5.3,-37.76969,145.00718,1700000,,,
Oakleigh,12.3,-37.9073,145.0962,1150000,,,
Oakleigh South,15.5,-37.92021,145.10442,1140000,,,
Ormond,11.4,-37.90422,145.02827,2110000,,,
Parkdale,21.5,-37.99806,145.08829,1320000,,,
Parkdale,21.5,-37.99515,145.08222,672000,,,
Pascoe Vale,8.5,-37.72304,144.92864,676000,,,
Pascoe Vale,8.5,-37.72184,144.92969,500000,,,
Pascoe Vale,8.5,-37.72777,144.9339,1010000,,,
Pascoe Vale,8.5,-37.71746,144.92955,1375000,,,
Point Cook,14.7,-37.9105,144.73457,540000,,,
Port Melbourne,3.5,-37.84079,144.94002,820000,,,
Port Melbourne,3.5,-37.83509,144.94224,1764000,,,
Port Melbourne,3.5,-37.83247,144.94212,2625000,,,
Prahran,4.6,-37.85491,145.00373,1400000,,,
Reservoir,12,-37.69693,145.0079,750000,,,
Reservoir,12,-37.72747,145.00035,861000,,,
Reservoir,12,-37.72924,145.02981,612500,,,
Reservoir,12,-37.70931,145.01434,906000,,,
Reservoir,12,-37.69968,145.0054,758000,,,
Reservoir,12,-37.72328,145.01862,900000,,,
Reservoir,12,-37.72422,145.00141,762000,,,
Richmond,2.4,-37.82483,145.00111,2368000,,,
Ringwood,19.9,-37.82136,145.22497,1120000,,,
Roxburgh Park,20.6,-37.61419,144.93448,570000,,,
Roxburgh Park,20.6,-37.62554,144.92006,515000,,,
South Melbourne,1.9,-37.83704,144.95606,1137000,,,
South Yarra,2.7,-37.83652,144.98522,860000,,,
Springvale,20.8,-37.9484,145.15663,1080000,,,
Springvale South,22.2,-37.97291,145.15334,850000,,,
St Albans,14,-37.74845,144.8144,645000,,,
Strathmore,8.2,-37.71965,144.90831,1280000,,,
Sunbury,31.7,-37.57029,144.71163,570000,,,
Sunbury,31.7,-37.56284,144.71187,540000,,,
Sunbury,31.7,-37.58196,144.71066,482000,,,
Sunbury,31.7,-37.58319,144.73685,662000,,,
Sunshine North,10.5,-37.76899,144.82525,640000,,,
Sunshine North,10.5,-37.76701,144.84444,732500,,,
Sunshine West,10.5,-37.79128,144.82362,713500,,,
Taylors Lakes,15.5,-37.71254,144.80836,705000,,,
Thornbury,7,-37.75968,145.02305,1375000,,,
Thornbury,7,-37.76343,145.02096,900000,,,
Tullamarine,12.9,-37.6966,144.87746,782000,,,
Warrandyte,21.1,-37.7396,145.22219,1420000,,,
Werribee,14.7,-37.87215,144.65608,630000,,,
Werribee,14.7,-37.88639,144.6555,490500,,,
Werribee,14.7,-37.89152,144.68345,510000,,,
West Footscray,6.4,-37.80782,144.86586,660000,,,
West Melbourne,3.1,-37.80557,144.94649,1460000,,,
Wheelers Hill,16.7,-37.90248,145.187,1223000,,,
Wheelers Hill,16.7,-37.91101,145.17293,950000,,,
Wheelers Hill,16.7,-37.89856,145.17682,1206000,,,
Wheelers Hill,16.7,-37.90306,145.18171,1678000,,,
Williamstown,6.8,-37.86338,144.88322,1630000,,,
Windsor,4.6,-37.8567,144.99665,1525000,,,
Yarraville,6.3,-37.8195,144.88908,890000,,,
Aberfeldie,7.5,-37.75629,144.90626,1195000,,,
Airport West,10.4,-37.72812,144.88735,1000001,,,
Airport West,10.4,-37.7218,144.88391,1064000,,,
Albion,10.5,-37.77933,144.81679,675000,,,
Alphington,5.7,-37.7753,145.0267,1170000,,,
Altona,11,-37.86933,144.81704,458000,,,
Ascot Vale,4.3,-37.7822,144.92042,870000,,,
Ascot Vale,4.3,-37.78344,144.92183,870000,,,
Ashburton,10.2,-37.87042,145.08099,1550000,,,
Aspendale,21.5,-38.01908,145.09702,780000,,,
Aspendale Gardens,21.5,-38.01909,145.1125,880000,,,
Attwood,16.5,-37.67379,144.89826,640000,,,
Balwyn,7.9,-37.80563,145.10304,2750000,,,
Balwyn North,9.7,-37.79609,145.08478,1950000,,,
Balwyn North,9.7,-37.78971,145.09546,2000000,,,
Bayswater North,23.2,-37.82778,145.28958,900000,,,
Beaumaris,17.3,-37.99007,145.03588,1750000,,,
Beaumaris,17.3,-37.97289,145.05079,1354000,,,
Bentleigh,11.4,-37.92716,145.03778,1532000,,,
Bentleigh,11.4,-37.91637,145.05177,2151000,,,
Black Rock,17.3,-37.97951,145.02515,1720000,,,
Black Rock,17.3,-37.9757,145.02535,2000000,,,
Blackburn,13.4,-37.81231,145.1642,1390000,,,
Blackburn North,13.4,-37.80096,145.1488,1151000,,,
Braybrook,8.6,-37.78481,144.8623,834500,,,
Broadmeadows,14,-37.69103,144.91857,649000,,,
Broadmeadows,14,-37.68563,144.92998,753000,,,
Brunswick West,5.2,-37.75918,144.94829,875000,,,
Brunswick West,5.2,-37.75465,144.94144,1250000,,,
Brunswick West,5.2,-37.75772,144.94349,1225000,,,
Bulleen,10.8,-37.77892,145.09281,980000,,,
Bundoora,12.1,-37.67998,145.07345,758000,,,
Burwood,10.4,-37.84248,145.10181,1750000,,,
Canterbury,8.4,-37.82875,145.08403,3130000,,,
Carlton,1.6,-37.79667,144.97204,1263000,,,
Carlton,1.6,-37.79294,144.97283,800000,,,
Carlton North,3.5,-37.78791,144.96938,1065000,,,
Carlton North,3.5,-37.7899,144.97112,950000,,,
Cheltenham,17.9,-37.96258,145.08038,948000,,,
Clayton South,17.5,-37.93086,145.11073,850000,,,
Clayton South,17.5,-37.93539,145.11986,985000,,,
Clayton South,17.5,-37.95988,145.13279,1250500,,,
Clayton South,17.5,-37.94128,145.11406,805000,,,
Clifton Hill,3.6,-37.79158,144.99586,1320000,,,
Coburg,6.7,-37.75392,144.97469,1326000,,,
Collingwood,2,-37.80236,144.98482,1250000,,,
Craigieburn,20.6,-37.61114,144.93683,595000,,,
Cremorne,2.4,-37.82647,144.99264,1200000,,,
Deer Park,14.8,-37.7687,144.75833,589000,,,
Derrimut,14.7,-37.79691,144.7669,630000,,,
Diamond Creek,21.8,-37.67515,145.1655,745000,,,
Dingley Village,22.2,-37.98145,145.12834,952000,,,
Doncaster,12.4,-37.77109,145.1338,1255000,,,
Doncaster,12.4,-37.78133,145.10833,1540500,,,
Doncaster East,14.3,-37.78649,145.16774,1209000,,,
Doncaster East,14.3,-37.78658,145.16086,1730000,,,
Doncaster East,14.3,-37.79348,145.15241,1510000,,,
Doncaster East,14.3,-37.76888,145.17044,1600000,,,
Donvale,16.1,-37.80528,145.19057,718500,,,
Doreen,25.9,-37.5875,145.11884,481000,,,
Eltham,18,-37.71513,145.15324,566000,,,
Eltham North,18,-37.68739,145.14437,950000,,,
Elwood,7.2,-37.87614,144.99081,1400000,,,
Elwood,7.2,-37.87816,144.99069,1450000,,,
Epping,19.6,-37.63011,145.02936,375000,,,
Epping,19.6,-37.64372,145.03761,641000,,,
Epping,19.6,-37.64888,145.02313,291000,,,
Essendon,7.5,-37.74635,144.9229,993000,,,
Ferntree Gully,24.8,-37.88393,145.26225,820000,,,
Ferntree Gully,24.8,-37.89555,145.27625,797000,,,
Fitzroy,2.1,-37.79662,144.9791,1750000,,,
Flemington,3.4,-37.78449,144.93482,820000,,,
Flemington,3.4,-37.78363,144.92997,1225000,,,
Footscray,5.1,-37.79047,144.88289,800000,,,
Frankston,38,-38.1386,145.12142,1010000,,,
Frankston South,38,-38.16475,145.1345,830000,,,
Gisborne,45.9,-37.50624,144.58134,690000,,,
Gisborne,45.9,-37.49674,144.62618,780000,,,
Gladstone Park,12.9,-37.69271,144.891,660000,,,
Gladstone Park,12.9,-37.68899,144.88273,625000,,,
Glen Iris,7.3,-37.86578,145.06886,2200000,,,
Glen Iris,7.3,-37.85855,145.07775,3000000,,,
Glen Iris,7.3,-37.85557,145.06534,3200000,,,
Glen Iris,7.3,-37.85698,145.04686,965000,,,
Glen Waverley,16.7,-37.87738,145.18083,1790000,,,
Glen Waverley,16.7,-37.89868,145.14635,1170000,,,
Glen Waverley,16.7,-37.90317,145.16607,1320000,,,
Glen Waverley,16.7,-37.89891,145.15341,1320000,,,
Glen Waverley,16.7,-37.87432,145.18766,1152000,,,
Glenroy,11.2,-37.70234,144.92123,932000,,,
Glenroy,11.2,-37.70175,144.93578,605000,,,
Greensborough,16.1,-37.7008,145.09974,1000000,,,
Hadfield,11.2,-37.70444,144.95274,750000,,,
Hampton,13.8,-37.94435,145.00927,1850000,,,
Hawthorn,5.3,-37.81753,145.01988,1670000,,,
Hawthorn East,6.2,-37.82425,145.05552,2710000,,,
Hawthorn East,6.2,-37.83277,145.04373,1768000,,,
Heathmont,21.3,-37.82507,145.24058,1165000,,,
Heathmont,21.3,-37.83481,145.23239,920000,,,
Heathmont,21.3,-37.83145,145.22826,932000,,,
Heidelberg Heights,8.8,-37.73799,145.0522,811000,,,
Highett,16,-37.94957,145.0246,1550000,,,
Hillside,18,-37.69144,144.74643,805000,,,
Hoppers Crossing,18.4,-37.8835,144.68447,510000,,,
Hurstbridge,26.1,-37.637,145.20166,600000,,,
Ivanhoe East,7.8,-37.77536,145.06295,1535000,,,
Keilor,14.5,-37.71296,144.82223,678500,,,
Keilor Downs,15.5,-37.72086,144.794,720000,,,
Keilor East,11.7,-37.74872,144.87558,1210000,,,
Keilor East,11.7,-37.74375,144.87487,1188000,,,
Keilor East,11.7,-37.73514,144.86778,1031100,,,
Keilor East,11.7,-37.73951,144.86798,1076500,,,
Keilor Lodge,15.5,-37.69727,144.79371,680000,,,
Kew,5.4,-37.79793,145.03834,1950000,,,
Kew East,7.3,-37.79733,145.06047,1700000,,,
Kew East,7.3,-37.79349,145.04611,2000000,,,
Kew East,7.3,-37.78896,145.04728,1655000,,,
Kew East,7.3,-37.79187,145.0487,1980000,,,
Kingsville,6.4,-37.81045,144.87311,915000,,,
Kingsville,6.4,-37.81196,144.88209,1100000,,,
Lalor,16.3,-37.66649,145.0125,685000,,,
Lalor,16.3,-37.66486,145.02014,741000,,,
Maidstone,6.4,-37.78947,144.88105,865000,,,
Malvern,5.9,-37.86115,145.03217,1510000,,,
Malvern East,8.4,-37.87427,145.05014,2525000,,,
Malvern East,8.4,-37.87742,145.06162,1902000,,,
Meadow Heights,17.4,-37.64343,144.91193,473000,,,
Melton South,29.8,-37.71077,144.57198,410000,,,
Mentone,20,-37.97904,145.06385,875000,,,
Mernda,25.9,-37.60686,145.08615,720000,,,
Middle Park,3,-37.84908,144.95753,6400000,,,
Middle Park,3,-37.8503,144.96376,1500000,,,
Mill Park,17.9,-37.65027,145.06136,710000,,,
Mill Park,17.9,-37.67217,145.0642,757000,,,
Mitcham,17.2,-37.81338,145.18551,1200000,,,
Mitcham,17.2,-37.81059,145.18975,1237000,,,
Mont Albert,10.2,-37.81452,145.10884,850000,,,
Moonee Ponds,6.2,-37.76464,144.91035,1205000,,,
Moonee Ponds,6.2,-37.75947,144.92542,1240000,,,
Mooroolbark,26.5,-37.78329,145.32271,720000,,,
Mulgrave,18.8,-37.92509,145.16754,888000,,,
Murrumbeena,10.1,-37.90584,145.06169,922000,,,
Newport,6.2,-37.84445,144.87966,1567000,,,
Newport,6.2,-37.84471,144.86594,980000,,,
Niddrie,10.4,-37.74101,144.88478,1370000,,,
North Warrandyte,21.1,-37.72548,145.20868,902000,,,
Northcote,5.3,-37.77986,145.00772,1341500,,,
Northcote,5.3,-37.76917,144.98606,1685000,,,
Oakleigh,12.3,-37.90706,145.09524,1495000,,,
Oakleigh South,15.5,-37.93409,145.08383,1110000,,,
Ormond,11.4,-37.90491,145.04568,1103000,,,
Parkdale,21.5,-37.99323,145.0744,1630000,,,
Parkdale,21.5,-37.98616,145.08139,1230000,,,
Pascoe Vale,8.5,-37.73366,144.94321,850000,,,
Port Melbourne,3.5,-37.83467,144.92775,1631000,,,
Port Melbourne,3.5,-37.83981,144.9364,1845000,,,
Port Melbourne,3.5,-37.83509,144.94286,1000000,,,
Prahran,4.6,-37.85553,145.00261,1475000,,,
Prahran,4.6,-37.85793,145.00734,1650000,,,
Preston,8.4,-37.73787,145.0229,1072500,,,
Preston,8.4,-37.73027,145.00189,920000,,,
Reservoir,12,-37.70486,145.01169,750000,,,
Reservoir,12,-37.7197,144.99295,755000,,,
Reservoir,12,-37.69573,145.01689,680000,,,
Reservoir,12,-37.70846,145.03039,870000,,,
Richmond,2.4,-37.81384,145.00358,1525000,,,
Richmond,2.4,-37.8264,145.00935,1200000,,,
Richmond,2.4,-37.81894,145.01314,592000,,,
Ringwood,19.9,-37.80902,145.23561,1040000,,,
Ringwood East,21.3,-37.80103,145.25368,800000,,,
Ringwood North,19.9,-37.78929,145.2458,1050000,,,
Rosanna,8.9,-37.74586,145.07392,1800000,,,
Roxburgh Park,20.6,-37.61562,144.92606,580500,,,
Sandringham,15.2,-37.94804,145.00756,2700000,,,
Sandringham,15.2,-37.95185,145.01859,2290000,,,
Sandringham,15.2,-37.94953,145.00607,2220000,,,
Sandringham,15.2,-37.94901,145.01167,1725000,,,
Seaford,35.4,-38.09864,145.13129,770000,,,
South Melbourne,1.9,-37.83423,144.95243,1355000,,,
South Melbourne,1.9,-37.83474,144.96917,1210000,,,
South Melbourne,1.9,-37.83745,144.95459,1180000,,,
South Melbourne,1.9,-37.83606,144.95164,970000,,,
South Morang,20.5,-37.6366,145.07226,540000,,,
South Yarra,2.7,-37.84324,144.99933,1360000,,,
South Yarra,2.7,-37.84401,144.99839,1460000,,,
Sunbury,31.7,-37.57281,144.70015,388000,,,
Sunbury,31.7,-37.58562,144.71581,493000,,,
Sunbury,31.7,-37.57367,144.71842,498500,,,
Sunshine North,10.5,-37.77388,144.84369,770000,,,
Surrey Hills,10.2,-37.82191,145.09212,3625000,,,
Templestowe Lower,12.4,-37.76918,145.10445,1585000,,,
Thomastown,15.3,-37.67522,145.01554,931000,,,
Wantirna,14.7,-37.85298,145.23935,925000,,,
Wantirna South,14.7,-37.88153,145.23003,1155000,,,
Waterways,21.5,-38.01345,145.1342,1232000,,,
Werribee,14.7,-37.89302,144.65938,595000,,,
Werribee,14.7,-37.89463,144.66857,621000,,,
Westmeadows,16.5,-37.67332,144.9022,616000,,,
Williamstown,6.8,-37.85265,144.89376,1470000,,,
Windsor,4.6,-37.85556,144.99063,810000,,,
Wollert,25.5,-37.60949,145.0382,420000,,,
Wollert,25.5,-37.61729,145.0238,730000,,,
Yarraville,6.3,-37.82413,144.87513,826000,,,
Yarraville,6.3,-37.8215,144.89614,800000,,,
Yarraville,6.3,-37.81284,144.89159,1100000,,,
Aberfeldie,7.5,-37.7609,144.89886,1650000,,,
Albert Park,3,-37.84662,144.95675,1960000,,,
Altona,11,-37.87182,144.816,1248500,,,
Altona North,9.4,-37.82872,144.84558,1001000,,,
Altona North,9.4,-37.84476,144.8472,770000,,,
Armadale,6.3,-37.86109,145.01994,1715000,,,
Armadale,6.3,-37.85335,145.01698,1450000,,,
Ashburton,10.2,-37.87,145.08803,1555000,,,
Aspendale,21.5,-38.02094,145.09737,1300000,,,
Aspendale Gardens,21.5,-38.02105,145.11982,870000,,,
Avondale Heights,9.5,-37.77091,144.86571,470000,,,
Balwyn,7.9,-37.80576,145.06979,2730000,,,
Balwyn North,9.7,-37.80245,145.07963,2350000,,,
Balwyn North,9.7,-37.79681,145.06903,905000,,,
Beaumaris,17.3,-37.97775,145.02754,3778000,,,
Beaumaris,17.3,-37.98667,145.02796,2030000,,,
Bentleigh,11.4,-37.92098,145.02422,2210000,,,
Bentleigh,11.4,-37.93031,145.03816,1450000,,,
Bentleigh East,13.8,-37.90609,145.0551,1520000,,,
Bentleigh East,13.8,-37.92041,145.07901,1070000,,,
Blackburn,13.4,-37.82665,145.1518,1900000,,,
Blackburn,13.4,-37.82942,145.16714,1850000,,,
Blackburn,13.4,-37.82378,145.13778,1040000,,,
Blackburn South,13.4,-37.84307,145.13419,1100000,,,
Bonbeach,27,-38.06189,145.11766,1830000,,,
Boronia,25,-37.86205,145.25333,700000,,,
Box Hill,10.9,-37.82132,145.12891,1725000,,,
Braybrook,8.6,-37.78311,144.85331,840000,,,
Brighton,10.5,-37.88879,144.99833,1342000,,,
Brighton,10.5,-37.91414,145.00527,1960000,,,
Brighton,10.5,-37.90192,145.00094,2410000,,,
Brunswick,5.2,-37.7697,144.96866,911000,,,
Brunswick,5.2,-37.77761,144.96832,640000,,,
Brunswick,5.2,-37.75792,144.97218,1820000,,,
Brunswick,5.2,-37.77685,144.95188,170000,,,
Brunswick East,4,-37.76766,144.97638,1265000,,,
Brunswick East,4,-37.75995,144.97413,950000,,,
Bulleen,10.8,-37.77592,145.09714,1225000,,,
Bundoora,12.1,-37.68591,145.07825,1505000,,,
Bundoora,12.1,-37.7002,145.06517,730000,,,
Burwood,10.4,-37.84352,145.11981,1775000,,,
Burwood,10.4,-37.84162,145.10435,1702000,,,
Burwood East,14.7,-37.85029,145.13846,980000,,,
Camberwell,7.7,-37.84317,145.05688,2835000,,,
Camberwell,7.7,-37.83176,145.0652,2770000,,,
Camberwell,7.7,-37.84136,145.08149,2450000,,,
Carnegie,10.1,-37.8926,145.05869,1441000,,,
Carnegie,10.1,-37.893,145.05861,1510000,,,
Carnegie,10.1,-37.88592,145.04781,850000,,,
Carnegie,10.1,-37.90206,145.05598,1500000,,,
Carnegie,10.1,-37.89235,145.04954,1508000,,,
Carrum Downs,34.9,-38.09601,145.19633,609000,,,
Carrum Downs,34.9,-38.1046,145.19339,578000,,,
Chelsea,27,-38.04666,145.12354,875000,,,
Cheltenham,17.9,-37.96531,145.08502,920000,,,
Cheltenham,17.9,-37.9727,145.07016,1165000,,,
Cheltenham,17.9,-37.95569,145.06588,1201000,,,
Cheltenham,17.9,-37.96306,145.0803,910000,,,
Cheltenham,17.9,-37.97531,145.07943,1200000,,,
Clayton,16.7,-37.92614,145.11713,2950000,,,
Clayton,16.7,-37.92559,145.10804,810000,,,
Clayton South,17.5,-37.93663,145.11236,850000,,,
Clifton Hill,3.6,-37.79395,144.98899,1010000,,,
Clifton Hill,3.6,-37.79335,144.98911,980000,,,
Coburg,6.7,-37.73697,144.97568,975000,,,
Coburg,6.7,-37.74701,144.96369,880000,,,
Coburg North,6.7,-37.72631,144.96274,841000,,,
Collingwood,2,-37.79556,144.98873,1300000,,,
Collingwood,2,-37.79737,144.98492,931000,,,
Craigieburn,20.6,-37.59735,144.91118,492000,,,
Croydon,23,-37.80244,145.29711,858000,,,
Dandenong North,24.7,-37.95788,145.21389,682000,,,
Deer Park,14.8,-37.75504,144.77314,629500,,,
Dingley Village,22.2,-37.97215,145.12389,1281000,,,
Doncaster,12.4,-37.78267,145.14278,751000,,,
Doncaster East,14.3,-37.76431,145.17778,1330000,,,
Doveton,28.8,-37.99515,145.23244,469000,,,
Doveton,28.8,-37.99161,145.23278,531000,,,
